X,Y,ObjectId,tid,stanoviste_ogc_fid,typ_odpad_separovany,komodita_odpad_separovany,objem,cyklus_vyvozu,majitel,vyvoz_1,vyvoz_2,vyvoz_3,vyvoz_4,vyvoz_5,vyvoz_6,vyvoz_7,vyvoz_1_zacatek,vyvoz_2_zacatek,vyvoz_3_zacatek,vyvoz_4_zacatek,vyvoz_5_zacatek,vyvoz_6_zacatek,vyvoz_7_zacatek,vyvoz_1_interval,vyvoz_2_interval,vyvoz_3_interval,vyvoz_4_interval,vyvoz_5_interval,vyvoz_6_interval,vyvoz_7_interval,nazev,ulice,cp,verejnost,datum_exportu,GlobalID
1839984.891,6304420.417,832,10882,3106,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,SAKO,N,A,N,N,A,N,N,,2021/02/02 00:00:00+00,,,2021/02/05 00:00:00+00,,,,7,,,7,,,Pražská 94,Pražská,79,A,2023/05/16 00:00:00+00,{E339E0C0-99A6-46E2-9561-2DF5156FA7AC}
1840831.609,6304997.48,833,19762,3274,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,SAKO,N,A,N,N,A,N,N,,2021/02/02 00:00:00+00,,,2021/02/05 00:00:00+00,,,,7,,,7,,,K Berce 11,K Berce,721,A,2023/05/16 00:00:00+00,{6510CB27-58CA-477B-B242-A1F9849B3172}
1840831.609,6304997.48,834,10614,3274,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,SAKO,N,A,N,N,A,N,N,,2021/02/02 00:00:00+00,,,2021/02/05 00:00:00+00,,,,7,,,7,,,K Berce 11,K Berce,721,A,2023/05/16 00:00:00+00,{24740FB9-8340-4BA0-AE78-89625D0DAAC9}
1846407.87,6316328.112,835,25146,3245,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,SAKO,N,A,N,N,A,N,N,,2021/05/11 00:00:00+00,,,2021/05/07 00:00:00+00,,,,7,,,7,,,Boskovická 11,Boskovická,1378,A,2023/05/16 00:00:00+00,{A501095F-50EE-469B-AED0-A937457CB922}
1839921.617,6304464.654,836,10883,3641,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,SAKO,N,A,N,N,A,N,N,,2021/02/02 00:00:00+00,,,2021/02/05 00:00:00+00,,,,7,,,7,,,Pražská - v areálu SSO,Pražská,702,A,2023/05/16 00:00:00+00,{304B0319-34DE-4566-A44A-55A537674375}
1840012.509,6304013.182,837,10974,2520,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,SAKO,N,A,N,N,A,N,N,,2021/02/02 00:00:00+00,,,2021/02/05 00:00:00+00,,,,7,,,7,,,Ševčenkova  6,Ševčenkova,572,A,2023/05/16 00:00:00+00,{33D5E228-3162-40E8-BB3D-0CD715BFF1EF}
1844697.179,6304008.142,838,25149,3801,,Biologický odpad,240,1x týdně,SAKO,N,A,N,N,N,N,N,,2021/05/11 00:00:00+00,,,,,,,7,,,,,,Vedlejší - ZŠ,Pod nemocnicí,586,A,2023/05/16 00:00:00+00,{8754BB83-CAAC-4F01-A37F-24A91A164717}
1850932.996,6310575.972,839,25126,3159,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,5x týdně,SAKO,A,A,A,N,A,A,N,2021/06/07 00:00:00+00,2021/06/01 00:00:00+00,2021/06/02 00:00:00+00,,2021/06/04 00:00:00+00,2021/06/05 00:00:00+00,,7,7,7,,7,7,,Rotalova 33,Rotalova,529,A,2023/05/16 00:00:00+00,{CF6FC115-BD22-4771-93F6-4484EB9D9209}
1840592.951,6304492.716,840,10881,2519,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,SAKO,N,A,N,N,A,N,N,,2021/02/02 00:00:00+00,,,2021/02/05 00:00:00+00,,,,7,,,7,,,Pražská  38,Pražská,174,A,2023/05/16 00:00:00+00,{590E8ACE-7022-4746-BE25-FFCC8B687271}
1843152.52,6303688.32,841,24580,2954,,Biologický odpad,240,1x týdně,SAKO,N,A,N,N,N,N,N,,2021/04/20 00:00:00+00,,,,,,,7,,,,,,Dunajská 35,Dunajská,163,A,2023/05/16 00:00:00+00,{B3115829-132F-4C6D-8A40-94C92B8859D5}
1839351.427,6313099.172,842,24138,3643,,Biologický odpad,240,1x týdně,SAKO,N,N,A,N,N,N,N,,,2021/04/14 00:00:00+00,,,,,,,7,,,,,Větrná 18,Větrná,615,A,2023/05/16 00:00:00+00,{1B5FD057-529A-446E-9FAD-0B8C529CE3EF}
1842515.973,6312075.547,843,24263,3329,,Biologický odpad,240,1x týdně,SAKO,N,N,A,N,N,N,N,,,2021/04/14 00:00:00+00,,,,,,,7,,,,,Dělnická 33,Dělnická,123,A,2023/05/16 00:00:00+00,{39919A7F-0D9D-45BE-BCA1-9B997948C5B8}
1854237.526,6300754.27,844,17138,7189,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,Na výzvu,SAKO,N,N,N,N,N,N,N,,,,,,,,,,,,,,,U Lípy Svobody 3 - TŘÍĎOUN,U lípy Svobody,65,N,2023/05/16 00:00:00+00,{DB6B7B7D-A906-4BF0-AE8D-5DE4A7F6C82A}
1846134.803,6315069.65,845,24370,2497,,Biologický odpad,240,1x týdně,SAKO,N,N,N,A,N,N,N,,,,2021/04/22 00:00:00+00,,,,,,,7,,,,Jabloňová x Rybízová,Jabloňová,666,A,2023/05/16 00:00:00+00,{84D7949A-6357-4125-8CF9-296C7080E347}
1839181.854,6305166.201,846,10879,3276,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,SAKO,N,A,N,N,A,N,N,,2021/02/02 00:00:00+00,,,2021/02/05 00:00:00+00,,,,7,,,7,,,Práčata 9,Práčata,783,A,2023/05/16 00:00:00+00,{55331984-9680-450F-9F8B-A523329D67DD}
1848174.922,6306965.33,847,23798,8689,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",240,1x týdně,SAKO,N,N,A,N,N,N,N,,,2019/01/16 00:00:00+00,,,,,,,7,,,,,Leitnerova 16 - v domě,Leitnerova,692,N,2023/05/16 00:00:00+00,{21FA202F-CE1C-46AC-A912-E4861BB6C89E}
1847137.157,6309153.33,848,24637,3260,,Biologický odpad,240,1x týdně,SAKO,N,N,N,N,A,N,N,,,,,2021/04/23 00:00:00+00,,,,,,,7,,,Jana Uhra 29,Jana Uhra,183,A,2023/05/16 00:00:00+00,{8ED0155B-667D-46AB-B166-38004FF99C96}
1844879.086,6312298.454,849,22639,10002,,Papír,1100,3x týdně,SAKO,N,A,N,N,A,N,A,,2019/07/09 00:00:00+00,,,2019/07/12 00:00:00+00,,2021/02/21 00:00:00+00,,7,,,7,,7,Vychodilova 10,Vychodilova,2551,A,2023/05/16 00:00:00+00,{4887A119-EED7-4D3B-95D6-138056A920B7}
1854139.687,6300989.899,850,10570,3421,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,SAKO,N,A,N,N,A,N,N,,2021/02/02 00:00:00+00,,,2021/02/05 00:00:00+00,,,,7,,,7,,,Jahodová x Pastevní,Jahodová,51,A,2023/05/16 00:00:00+00,{7C8CDA2F-3220-4E90-AF93-99EBAC7796F1}
1859160.92,6298803.847,851,11132,3486,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,SAKO,N,A,N,N,A,N,N,,2021/02/02 00:00:00+00,,,2021/02/05 00:00:00+00,,,,7,,,7,,,Zapletalova 30,Zapletalova,109,A,2023/05/16 00:00:00+00,{2CE93837-CA17-4ECA-A5C7-54C486E9D24A}
1854141.324,6297731.067,852,15137,5869,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,1x týdně,SAKO,N,N,N,A,N,N,N,,,,2023/04/27 00:00:00+00,,,,,,,7,,,,Jana Broskvy 3 - TŘÍĎOUN,Jana Broskvy,388,N,2023/05/16 00:00:00+00,{7C762739-5B5D-4844-8477-4276FAD21F93}
1853770.14,6296826.74,853,10981,4349,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,3x týdně,SAKO,N,A,N,A,N,N,A,,2021/02/02 00:00:00+00,,2023/04/27 00:00:00+00,,,2023/04/30 00:00:00+00,,7,,7,,,7,Šromova 53,Šromova,638,A,2023/05/16 00:00:00+00,{E06E4220-FF64-41B1-8DDF-AB86181B3256}
1853309.845,6299984.966,854,11507,3784,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,EKO-KOM,N,A,N,N,A,N,N,,2021/02/02 00:00:00+00,,,2021/02/05 00:00:00+00,,,,7,,,7,,,V aleji 120,V aleji,364,A,2023/05/16 00:00:00+00,{27B969CA-2A22-4D4F-85FA-7AB6A8E102E8}
1851685.182,6312268.662,855,25722,10773,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",240,1x týdně,SAKO,N,N,N,N,A,N,N,,,,,2022/02/25 00:00:00+00,,,,,,,7,,,Soběšická 114 - v domě,Soběšická,271,N,2023/05/16 00:00:00+00,{41B11269-A85F-4019-90D3-FC3A1D136FC6}
1853309.845,6299984.966,856,13719,3784,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,EKO-KOM,N,A,N,N,A,N,N,,2021/02/02 00:00:00+00,,,2021/02/05 00:00:00+00,,,,7,,,7,,,V aleji 120,V aleji,364,A,2023/05/16 00:00:00+00,{EA2EBD9B-BDC2-475E-B52E-6675220B4F06}
1854345.918,6299744.532,857,14659,5630,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,SAKO,N,A,N,N,A,N,N,,2021/02/02 00:00:00+00,,,2021/02/05 00:00:00+00,,,,7,,,7,,,Kudrnova 74,Kudrnova,485,A,2023/05/16 00:00:00+00,{BDF13554-CFEF-4D1E-B578-FB9C2A378D43}
1842888.137,6310277.302,858,25732,10778,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,Na výzvu,SAKO,N,N,N,N,N,N,N,,,,,,,,,,,,,,,Veslařská 54 - TŘÍĎOUN,Veslařská,549,N,2023/05/16 00:00:00+00,{934ADA18-1A4B-4F85-B517-F66BFE80C48A}
1850915.697,6314884.722,859,25647,10754,,Papír,240,1x týdně,SAKO,N,N,A,N,N,N,N,,,2022/02/23 00:00:00+00,,,,,,,7,,,,,Dusíkova 25 - v domě,Dusíkova,910,N,2023/05/16 00:00:00+00,{B9C666DB-3CA7-46C9-A83A-A12FFC13239F}
1847192.672,6313888.239,860,22493,3575,,Textil,1000,1x týdně,SAKO,A,N,N,N,N,N,N,2019/08/26 00:00:00+00,,,,,,,7,,,,,,,Božetěchova 67-69,Božetěchova,2617,A,2023/05/16 00:00:00+00,{46F774F3-D84A-4FF9-9268-2C7C42F07D34}
1857479.038,6311301.238,861,6740,3280,Sklo duo - bílé,Sklo bílé,1125,1x14 sudý,SAKO,N,N,A,N,N,N,N,,,2022/02/09 00:00:00+00,,,,,,,14,,,,,Podbělová 18,Podbělová,2761,A,2023/05/16 00:00:00+00,{CA5F9B65-E206-4F2B-9E2C-CEA14C6FAE66}
1857965.916,6310504.251,862,10017,2853,Sklo duo - bílé,Sklo bílé,1125,1x14 sudý,SAKO,N,N,A,N,N,N,N,,,2022/02/09 00:00:00+00,,,,,,,14,,,,,Kosíkova 3,Kosíkova,2327,A,2023/05/16 00:00:00+00,{B1A73CAB-591B-4600-A51D-AEE8930C9314}
1856293.386,6310148.946,863,5500,2858,Sklo duo - bílé,Sklo bílé,1125,1x14 sudý,SAKO,N,N,A,N,N,N,N,,,2022/02/09 00:00:00+00,,,,,,,14,,,,,Synkova 12,Synkova,2097,A,2023/05/16 00:00:00+00,{FEF6C434-C432-45CF-AA44-670910854A9B}
1846543.19,6315772.83,864,6757,3283,Sklo duo - barevné,Sklo barevné,1125,1x14 sudý,SAKO,N,N,A,N,N,N,N,,,2022/02/09 00:00:00+00,,,,,,,14,,,,,Kořískova 55,,1613,A,2023/05/16 00:00:00+00,{F0727A1D-02D8-463A-B2EA-C6E98370B093}
1856435.028,6310347.572,865,4228,2440,Sklo duo - barevné,Sklo barevné,1125,1x14 sudý,SAKO,N,N,A,N,N,N,N,,,2022/02/09 00:00:00+00,,,,,,,14,,,,,Zikova 22,Zikova,2113,A,2023/05/16 00:00:00+00,{B7A27B6B-883A-442E-9E6A-56BC22F8D7DC}
1853826.913,6307551.169,866,24751,3052,,Biologický odpad,240,1x týdně,SAKO,N,N,N,N,A,N,N,,,,,2021/04/23 00:00:00+00,,,,,,,7,,,Boettingrova 5,Boettingrova,3813,A,2023/05/16 00:00:00+00,{061D0B41-0C7C-4EEB-8520-0BA160CCEB39}
1840354.037,6304054.863,867,10660,3074,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,SAKO,N,A,N,N,A,N,N,,2021/02/02 00:00:00+00,,,2021/02/05 00:00:00+00,,,,7,,,7,,,Konopiska 33,,466,A,2023/05/16 00:00:00+00,{B123B2E7-5660-46C9-8D93-B0C3F4BE2EA0}
1854437.901,6309316.904,868,24820,3196,,Biologický odpad,240,1x týdně,SAKO,N,N,N,N,A,N,N,,,,,2021/04/23 00:00:00+00,,,,,,,7,,,Bořetická 7,Bořetická,4087,A,2023/05/16 00:00:00+00,{9B8D6FF3-27A8-4547-AECE-B6A6C6DF29DD}
1854792.743,6299966.79,869,14178,5310,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,EKO-KOM,N,A,N,N,A,N,N,,2021/02/02 00:00:00+00,,,2021/02/05 00:00:00+00,,,,7,,,7,,,Holásecká x Rolencová ,Rolencova,640,A,2023/05/16 00:00:00+00,{CC2182D2-1078-457A-80BD-C4DD7CDF80C1}
1846860.996,6307572.666,870,15719,6270,,Papír,1100,1x týdně,SAKO,N,N,A,N,N,N,N,,,2019/11/13 00:00:00+00,,,,,,,7,,,,,Schovaná,Schovaná,452,A,2023/05/16 00:00:00+00,{5BF0B83E-79AD-46B0-8EDC-54F37E40957D}
1853408.04,6299564.399,871,11050,2988,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,EKO-KOM,N,A,N,N,A,N,N,,2021/02/02 00:00:00+00,,,2021/02/05 00:00:00+00,,,,7,,,7,,,V aleji 176,V aleji,375,A,2023/05/16 00:00:00+00,{35F2BE12-F11B-43CB-A6C8-E23D982E793F}
1847707.258,6307441.609,872,25143,10608,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",240,1x týdně,SAKO,N,N,N,A,N,N,N,,,,2021/05/06 00:00:00+00,,,,,,,7,,,,Pekařská 68 - v domě,Pekařská,433,N,2023/05/16 00:00:00+00,{F4CAB34A-15C9-42FE-8FB1-A49F8C9B2B1B}
1855304.946,6299783.759,873,11019,3296,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,3x týdně,SAKO,N,A,N,N,A,N,A,,2021/02/02 00:00:00+00,,,2021/02/05 00:00:00+00,,2022/05/29 00:00:00+00,,7,,,7,,7,Tuřanské náměstí 35,Tuřanské náměstí,88,A,2023/05/16 00:00:00+00,{8F3412DC-0C73-4839-A3EB-20CB73DC5E99}
1845232.648,6310373.046,874,12194,3019,,Papír,1100,4x týdně,SAKO,N,A,A,N,A,N,A,,2019/01/15 00:00:00+00,2021/05/12 00:00:00+00,,2019/01/11 00:00:00+00,,2020/12/20 00:00:00+00,,7,7,,7,,7,Šmejkalova x Zeleného,Šmejkalova,1019,A,2023/05/16 00:00:00+00,{584A6B37-5721-43E0-A765-0254E42C8D80}
1850932.996,6310575.972,875,25127,3159,,Papír,1100,5x týdně,SAKO,A,A,N,A,A,A,N,2021/06/07 00:00:00+00,2021/02/02 00:00:00+00,,2021/06/03 00:00:00+00,2021/02/05 00:00:00+00,2021/02/06 00:00:00+00,,7,7,,7,7,7,,Rotalova 33,Rotalova,529,A,2023/05/16 00:00:00+00,{84877DBD-0BFF-4CE5-8391-6ED1E9B01FD7}
1854345.918,6299744.532,876,20825,5630,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,SAKO,N,A,N,N,A,N,N,,2021/02/02 00:00:00+00,,,2021/02/05 00:00:00+00,,,,7,,,7,,,Kudrnova 74,Kudrnova,485,A,2023/05/16 00:00:00+00,{A0F85D1A-B0B5-4DD0-9A7E-A187CF8C9AAF}
1848160.495,6306694.534,877,24487,8391,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",240,1x týdně,SAKO,N,N,A,N,N,N,N,,,2019/01/30 00:00:00+00,,,,,,,7,,,,,Bezručova 19 - v domě,Bezručova,957,N,2023/05/16 00:00:00+00,{50F47EC9-1068-4EC4-8952-6D2938C2D8FF}
1850511.863,6305080.273,878,24808,3707,,Papír,1100,2x týdně,SAKO,N,A,N,N,A,N,N,,2021/02/02 00:00:00+00,,,2021/02/05 00:00:00+00,,,,7,,,7,,,Schwaigrova 23-27,Schwaigrova,663,A,2023/05/16 00:00:00+00,{2EAD301C-EED9-4ECC-98F7-47C5A30B3621}
1845447.683,6312064.23,879,17139,7190,,Papír,1100,3x týdně,SAKO,N,A,N,N,A,N,A,,2019/01/15 00:00:00+00,,,2019/01/11 00:00:00+00,,2021/02/21 00:00:00+00,,7,,,7,,7,Lipská 6,Lipská,2441,A,2023/05/16 00:00:00+00,{BBBAC3B9-BCF6-457D-99CC-8E92D0619EE1}
1850638.2,6305295.077,880,24184,7750,,Biologický odpad,240,1x týdně,SAKO,A,N,N,N,N,N,N,2021/04/19 00:00:00+00,,,,,,,7,,,,,,,Schwaigrova 7,Schwaigrova,652,A,2023/05/16 00:00:00+00,{EF98A1DC-2CF8-4C37-8C52-67AE66EB54A1}
1857581.864,6305500.588,881,24539,6475,,Biologický odpad,240,1x týdně,SAKO,A,N,N,N,N,N,N,2021/04/19 00:00:00+00,,,,,,,7,,,,,,,Dědická 25,Dědická,1012,A,2023/05/16 00:00:00+00,{13508C62-49AE-4648-B7A5-AA9103D8400C}
1840592.951,6304492.716,882,24051,2519,,Biologický odpad,240,1x týdně,SAKO,N,A,N,N,N,N,N,,2021/04/20 00:00:00+00,,,,,,,7,,,,,,Pražská  38,Pražská,174,A,2023/05/16 00:00:00+00,{2F8792C0-7179-42A2-98D9-4CBC1B700A27}
1842420.483,6303314.064,883,24581,3800,,Biologický odpad,240,1x týdně,SAKO,N,A,N,N,N,N,N,,2021/04/20 00:00:00+00,,,,,,,7,,,,,,Irkutská 2,Irkutská,312,A,2023/05/16 00:00:00+00,{15550D6E-4DC1-4F9B-AD1F-2CEEE6D20804}
1839307.011,6312863.75,884,24139,2753,,Biologický odpad,240,1x týdně,SAKO,N,N,A,N,N,N,N,,,2021/04/14 00:00:00+00,,,,,,,7,,,,,Větrná 2,Větrná,559,A,2023/05/16 00:00:00+00,{447B2A02-B346-4C95-A99F-22E2DBD15E0F}
1842968.721,6313259.584,885,24264,3311,,Biologický odpad,240,1x týdně,SAKO,N,N,A,N,N,N,N,,,2021/04/14 00:00:00+00,,,,,,,7,,,,,Chytilova x Řezáčova,Včeličkova,771,A,2023/05/16 00:00:00+00,{380EF526-257D-4D60-B62B-52F8F35ED088}
1849765.611,6314399.191,886,25689,10767,,Papír,240,1x týdně,SAKO,A,N,N,N,N,N,N,2023/02/20 00:00:00+00,,,,,,,7,,,,,,,Loosova 6 - v domě,Loosova,575,N,2023/05/16 00:00:00+00,{C07B96E1-DEF8-4194-8F5D-5A633B39F481}
1845979.969,6315389.921,887,24371,3731,,Biologický odpad,240,1x týdně,SAKO,N,N,N,A,N,N,N,,,,2021/04/22 00:00:00+00,,,,,,,7,,,,Jabloňová x Podpěrova,Podpěrova,439,A,2023/05/16 00:00:00+00,{1F6ABA77-71DD-4CCB-85EE-EC3FDC9C9928}
1849488.982,6309119.341,888,16821,7003,,Papír,240,1x týdně,SAKO,N,A,N,N,N,N,N,,2019/01/15 00:00:00+00,,,,,,,7,,,,,,Nám. 28. října 25 - v domě,náměstí 28. října,1905,N,2023/05/16 00:00:00+00,{70BCFBCF-84FD-49E9-8518-1CFAADAA6EF6}
1846801.495,6318397.329,889,24427,3293,,Biologický odpad,240,1x týdně,SAKO,N,N,N,A,N,N,N,,,,2021/04/22 00:00:00+00,,,,,,,7,,,,Jandáskova x Cupákova,Jandáskova,454,A,2023/05/16 00:00:00+00,{790DCCB6-3187-4BB9-9D07-93F38B3C7CA8}
1842210.156,6310127.085,890,25071,2766,,Papír,1100,2x týdně,SAKO,A,N,N,A,N,N,N,2019/07/08 00:00:00+00,,,2019/07/11 00:00:00+00,,,,7,,,7,,,,Šeříková 34,Šeříková,299,A,2023/05/16 00:00:00+00,{91007262-23C8-4178-80BA-DB1700DE9FD2}
1850915.697,6314884.722,891,25648,10754,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",240,1x týdně,SAKO,N,N,N,A,N,N,N,,,,2022/02/24 00:00:00+00,,,,,,,7,,,,Dusíkova 25 - v domě,Dusíkova,910,N,2023/05/16 00:00:00+00,{9F6788D0-35EE-4218-A8D3-9D9DCC1BD90E}
1848431.669,6307144.907,892,24493,4709,,Papír,240,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Vodní 16 - v domě,Vodní,987,N,2023/05/16 00:00:00+00,{3DC1E593-EB5F-4300-BA28-1002BBA8214D}
1848051.413,6310338.695,893,25723,6914,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",240,1x týdně,SAKO,N,N,N,N,A,N,N,,,,,2019/01/11 00:00:00+00,,,,,,,7,,,"Bayerova 32,34,36 - v domě",Bayerova,803,N,2023/05/16 00:00:00+00,{D1652B66-A446-42F3-B4C2-816F01B6985C}
1850932.996,6310575.972,894,24515,3159,,Biologický odpad,240,1x týdně,SAKO,N,N,N,A,N,N,N,,,,2021/04/22 00:00:00+00,,,,,,,7,,,,Rotalova 33,Rotalova,529,A,2023/05/16 00:00:00+00,{3D10CE52-D489-4B9F-9D42-0C830EC153C2}
1840831.609,6304997.48,895,25733,3274,,Papír,1100,2x týdně,SAKO,A,N,N,A,N,N,N,2019/03/18 00:00:00+00,,,2019/03/21 00:00:00+00,,,,7,,,7,,,,K Berce 11,K Berce,721,A,2023/05/16 00:00:00+00,{8B913CB4-F2AF-4967-A38B-FF15EFEBD4E4}
1849945.826,6308652.525,896,26366,10920,,Papír,240,1x týdně,SAKO,N,N,A,N,N,N,N,,,2023/03/01 00:00:00+00,,,,,,,7,,,,,Körnerova 4 - v domě,Körnerova,452,N,2023/05/16 00:00:00+00,{9627FFB8-6E12-4B94-A67A-C4BE1D78AB76}
1849945.826,6308652.525,897,26365,10920,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",240,1x týdně,SAKO,N,N,A,N,N,N,N,,,2023/03/01 00:00:00+00,,,,,,,7,,,,,Körnerova 4 - v domě,Körnerova,452,N,2023/05/16 00:00:00+00,{79B34D0A-EE75-41C9-9793-364B0522B4B9}
1852709.633,6306942.507,898,12238,3501,,Papír,1100,3x týdně,SAKO,N,A,N,N,A,N,A,,2023/02/28 00:00:00+00,,,2023/02/24 00:00:00+00,,2020/03/22 00:00:00+00,,7,,,7,,7,Turgeněvova 4,Turgeněvova,1031,A,2023/05/16 00:00:00+00,{54B9D0E8-08FD-4A4E-A909-889137FA0F19}
1852670.849,6306677.161,899,12506,2756,,Papír,1100,3x týdně,SAKO,N,A,N,N,A,N,A,,2023/02/28 00:00:00+00,,,2023/02/24 00:00:00+00,,2020/03/22 00:00:00+00,,7,,,7,,7,Krausova 1,Krausova,1056,A,2023/05/16 00:00:00+00,{1A06E60F-E3F6-411A-9678-50D775331FE5}
1850973.037,6304294.892,900,24809,10574,,Papír,1100,Na výzvu,SAKO,N,N,N,N,N,N,N,,,,,,,,,,,,,,,Lomenná 44 - TŘÍĎOUN,Lomená,530,N,2023/05/16 00:00:00+00,{F25A3D07-51F0-4596-B28A-49914586CCE7}
1849224.798,6309532.276,901,24638,6209,,Biologický odpad,240,1x týdně,SAKO,N,N,N,N,A,N,N,,,,,2021/04/23 00:00:00+00,,,,,,,7,,,Jeřábkova x Nám. 28. října,Jeřábkova,1848,A,2023/05/16 00:00:00+00,{2CA061F4-08D3-48BE-96E9-3ED2AA656A98}
1850973.037,6304294.892,902,24810,10574,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,Na výzvu,SAKO,N,N,N,N,N,N,N,,,,,,,,,,,,,,,Lomenná 44 - TŘÍĎOUN,Lomená,530,N,2023/05/16 00:00:00+00,{63D1730F-6CF0-49C7-B8CB-9EAAD38C4E7F}
1836929.828,6312055.198,903,26368,2745,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,3x týdně,SAKO,N,A,N,N,A,N,A,,2021/02/02 00:00:00+00,,,2021/02/05 00:00:00+00,,2019/01/13 00:00:00+00,,7,,,7,,7,Teyschlova 16,Teyschlova,1105,A,2023/05/16 00:00:00+00,{31A88ECC-9ADB-4C01-85CF-B7417BDD4F4A}
1854943.459,6309022.436,904,24821,3396,,Biologický odpad,240,1x týdně,SAKO,N,N,N,N,A,N,N,,,,,2021/04/23 00:00:00+00,,,,,,,7,,,Čejkovická 10 - u ZŠ,Čejkovická,4339,A,2023/05/16 00:00:00+00,{777937B1-3664-4413-A412-861416B2C150}
1844744.3,6312275.071,905,12342,2450,,Papír,1100,3x týdně,SAKO,N,A,N,N,A,N,A,,2019/01/15 00:00:00+00,,,2019/01/11 00:00:00+00,,2021/02/21 00:00:00+00,,7,,,7,,7,Vychodilova 15,Vychodilova,2575,A,2023/05/16 00:00:00+00,{81C0DE75-FC60-4482-9BC9-AEED6C68ACFC}
1846088.461,6311429.321,906,15717,6269,,Papír,1100,3x týdně,SAKO,N,A,N,N,A,N,A,,2019/01/15 00:00:00+00,,,2019/01/11 00:00:00+00,,2021/02/21 00:00:00+00,,7,,,7,,7,Korejská-Jindřichova,Korejská,2072,A,2023/05/16 00:00:00+00,{148A73CD-9A21-4786-863C-8D9B3602E032}
1857775.861,6305370.091,907,24540,6473,,Biologický odpad,240,1x týdně,SAKO,A,N,N,N,N,N,N,2021/04/19 00:00:00+00,,,,,,,7,,,,,,,Dědická 35,Dědická,1023,A,2023/05/16 00:00:00+00,{158A1F83-4750-446A-98A2-6D73B501542A}
1843823.22,6303300.597,908,24582,2959,,Biologický odpad,240,1x týdně,SAKO,N,A,N,N,N,N,N,,2021/04/20 00:00:00+00,,,,,,,7,,,,,,Karpatská  3,Karpatská,240,A,2023/05/16 00:00:00+00,{380A9F3F-A39D-4940-A22F-6CCF1F5BECF7}
1839886.518,6312867.568,909,24140,4329,,Biologický odpad,240,1x týdně,SAKO,N,N,A,N,N,N,N,,,2021/04/14 00:00:00+00,,,,,,,7,,,,,Vondrákova 24,Vondrákova,643,A,2023/05/16 00:00:00+00,{B12716DA-D081-4057-B503-FC063C0EB69F}
1842968.721,6313259.584,910,24265,3311,,Biologický odpad,240,1x týdně,SAKO,N,N,A,N,N,N,N,,,2021/04/14 00:00:00+00,,,,,,,7,,,,,Chytilova x Řezáčova,Včeličkova,771,A,2023/05/16 00:00:00+00,{DCB7D247-7538-4D7E-AAC3-76CB628984FA}
1854442.554,6309632.544,911,24847,3321,,Biologický odpad,240,1x týdně,SAKO,N,N,N,N,A,N,N,,,,,2021/04/23 00:00:00+00,,,,,,,7,,,Valtická 13,Valtická,4118,A,2023/05/16 00:00:00+00,{B89E9116-4B14-4FD5-B26C-A1C2F277E270}
1849132.025,6314110.393,912,25151,10016,,Biologický odpad,240,1x týdně,SAKO,N,N,N,A,N,N,N,,,,2021/05/13 00:00:00+00,,,,,,,7,,,,Menšíkova 30,Menšíkova,144,A,2023/05/16 00:00:00+00,{46DB45D7-6759-494D-BFF4-743529F50465}
